P21917_CHEMBL219	CHEMBL129534	1
P35367_CHEMBL231	CHEMBL1201190	1
Q8TDS4_CHEMBL3785	CHEMBL1085148	1
P14416_CHEMBL217	CHEMBL240773	1
P25116_CHEMBL3974	CHEMBL371850	1
Q99705_CHEMBL344	CHEMBL427540	1
Q969V1_CHEMBL5038	CHEMBL373084	1
Q99705_CHEMBL344	CHEMBL197050	1
Q99705_CHEMBL344	CHEMBL3600818	1
P08913_CHEMBL1867	CHEMBL111771	1
P41143_CHEMBL236	CHEMBL387083	1
Q9Y5N1_CHEMBL264	CHEMBL180061	1
Q9Y5N1_CHEMBL264	CHEMBL176178	1
P50406_CHEMBL3371	CHEMBL1083481	1
P50406_CHEMBL3371	CHEMBL1084603	1
P35348_CHEMBL229	CHEMBL611	1
P35408_CHEMBL1836	CHEMBL1084552	1
P35408_CHEMBL1836	CHEMBL1083746	1
P41143_CHEMBL236	CHEMBL2371009	1
P50406_CHEMBL3371	CHEMBL368973	1
P28223_CHEMBL224	CHEMBL80731	1
P30518_CHEMBL1790	CHEMBL1085378	1
P41143_CHEMBL236	CHEMBL218135	1
P30542_CHEMBL226	CHEMBL179358	1
Q15722_CHEMBL3911	CHEMBL99099	1
P50406_CHEMBL3371	CHEMBL180110	1
P25101_CHEMBL252	CHEMBL306218	1
Q9Y5N1_CHEMBL264	CHEMBL25685	1
P0DMS8_CHEMBL256	CHEMBL98512	1
P29274_CHEMBL251	CHEMBL113009	1
P43088_CHEMBL1987	CHEMBL173680	1
P41143_CHEMBL236	CHEMBL3597088	1
P25103_CHEMBL249	CHEMBL378663	1
P28223_CHEMBL224	CHEMBL383530	1
P41594_CHEMBL3227	CHEMBL66654	1
P14416_CHEMBL217	CHEMBL378455	1
P21731_CHEMBL2069	CHEMBL208543	1
P30556_CHEMBL227	CHEMBL304620	1
P29275_CHEMBL255	CHEMBL260331	1
P49682_CHEMBL4441	CHEMBL436826	1
P29274_CHEMBL251	CHEMBL209174	1
P49682_CHEMBL4441	CHEMBL1077823	1
P29274_CHEMBL251	CHEMBL3596518	1
P29274_CHEMBL251	CHEMBL3596516	1
P29274_CHEMBL251	CHEMBL3596506	1
P08908_CHEMBL214	CHEMBL207220	1
P08908_CHEMBL214	CHEMBL209985	1
P32245_CHEMBL259	CHEMBL378411	1
P25103_CHEMBL249	CHEMBL357887	1
P30968_CHEMBL1855	CHEMBL379629	1
P34995_CHEMBL1811	CHEMBL234709	1
P28335_CHEMBL225	CHEMBL197646	1
Q9Y5N1_CHEMBL264	CHEMBL282685	1
P35462_CHEMBL234	CHEMBL3597637	1
Q8TDV5_CHEMBL5652	CHEMBL3598091	1
Q8TDV5_CHEMBL5652	CHEMBL3598103	1
P29274_CHEMBL251	CHEMBL1411671	1
Q8TDV5_CHEMBL5652	CHEMBL3598113	1
P08908_CHEMBL214	CHEMBL1094872	1
P21917_CHEMBL219	CHEMBL79098	1
P49286_CHEMBL1946	CHEMBL1094212	1
P35346_CHEMBL1792	CHEMBL311695	1
P31391_CHEMBL1853	CHEMBL2372699	1
P30542_CHEMBL226	CHEMBL307199	1
P41595_CHEMBL1833	CHEMBL297784	1
P34972_CHEMBL253	CHEMBL371214	1
Q9Y271_CHEMBL1798	CHEMBL83233	1
P35346_CHEMBL1792	CHEMBL4277006	1
P35346_CHEMBL1792	CHEMBL4292738	1
Q99705_CHEMBL344	CHEMBL3601373	1
Q99705_CHEMBL344	CHEMBL3601300	1
P50052_CHEMBL4607	CHEMBL34124	1
P48039_CHEMBL1945	CHEMBL1223049	1
P41145_CHEMBL237	CHEMBL319536	1
P08908_CHEMBL214	CHEMBL69326	1
P25101_CHEMBL252	CHEMBL25438	1
P30411_CHEMBL3157	CHEMBL3038102	1
Q9Y271_CHEMBL1798	CHEMBL86302	1
P21554_CHEMBL218	CHEMBL294472	1
P29275_CHEMBL255	CHEMBL21910	1
P28222_CHEMBL1898	CHEMBL241503	1
P28221_CHEMBL1983	CHEMBL239168	1
P35372_CHEMBL233	CHEMBL236868	1
P51681_CHEMBL274	CHEMBL172551	1
P50406_CHEMBL3371	CHEMBL4293999	1
P35348_CHEMBL229	CHEMBL139505	1
P0DMS8_CHEMBL256	CHEMBL337602	1
P50406_CHEMBL3371	CHEMBL366151	1
P08908_CHEMBL214	CHEMBL444590	1
P50406_CHEMBL3371	CHEMBL1095274	1
P08172_CHEMBL211	CHEMBL64000	1
P41595_CHEMBL1833	CHEMBL6616	1
P28223_CHEMBL224	CHEMBL18786	1
P28223_CHEMBL224	CHEMBL1628637	1
P11229_CHEMBL216	CHEMBL308566	1
P35462_CHEMBL234	CHEMBL286252	1
P08908_CHEMBL214	CHEMBL237789	1
P48039_CHEMBL1945	CHEMBL396132	1
P30542_CHEMBL226	CHEMBL321218	1
P28221_CHEMBL1983	CHEMBL163114	1
P30542_CHEMBL226	CHEMBL97549	1
P08588_CHEMBL213	CHEMBL40297	1
P41146_CHEMBL2014	CHEMBL3349280	1
P47211_CHEMBL4894	CHEMBL505299	1
P25101_CHEMBL252	CHEMBL10302	1
P35462_CHEMBL234	CHEMBL130282	1
P0DMS8_CHEMBL256	CHEMBL146479	1
P51681_CHEMBL274	CHEMBL241475	1
P51681_CHEMBL274	CHEMBL140552	1
P35462_CHEMBL234	CHEMBL388674	1
P50406_CHEMBL3371	CHEMBL397476	1
P14416_CHEMBL217	CHEMBL395525	1
P28223_CHEMBL224	CHEMBL231349	1
P28223_CHEMBL224	CHEMBL266018	1
P35408_CHEMBL1836	CHEMBL400447	1
P35408_CHEMBL1836	CHEMBL249539	1
P08908_CHEMBL214	CHEMBL359124	1
Q14832_CHEMBL2888	CHEMBL275079	1
P30968_CHEMBL1855	CHEMBL250569	1
Q9H3N8_CHEMBL3759	CHEMBL483406	1
P28335_CHEMBL225	CHEMBL492349	1
P25103_CHEMBL249	CHEMBL263214	1
P34972_CHEMBL253	CHEMBL250769	1
P35372_CHEMBL233	CHEMBL237294	1
P28221_CHEMBL1983	CHEMBL110318	1
P34969_CHEMBL3155	CHEMBL430706	1
P34972_CHEMBL253	CHEMBL398713	1
P14416_CHEMBL217	CHEMBL91162	1
P25101_CHEMBL252	CHEMBL111612	1
P47871_CHEMBL1985	CHEMBL153038	1
Q9UKP6_CHEMBL3764	CHEMBL254356	1
Q9UKP6_CHEMBL3764	CHEMBL257150	1
P28222_CHEMBL1898	CHEMBL111316	1
P20309_CHEMBL245	CHEMBL223055	1
P41143_CHEMBL236	CHEMBL430833	1
Q9UKP6_CHEMBL3764	CHEMBL255665	1
P28335_CHEMBL225	CHEMBL2115252	1
P34972_CHEMBL253	CHEMBL1209573	1
P35372_CHEMBL233	CHEMBL110124	1
P0DMS8_CHEMBL256	CHEMBL396391	1
P41146_CHEMBL2014	CHEMBL115652	1
P32239_CHEMBL298	CHEMBL170293	1
P08908_CHEMBL214	CHEMBL330827	1
P08908_CHEMBL214	CHEMBL281357	1
P34972_CHEMBL253	CHEMBL255096	1
P47900_CHEMBL4315	CHEMBL258406	1
P34972_CHEMBL253	CHEMBL258244	1
P29274_CHEMBL251	CHEMBL406932	1
P29274_CHEMBL251	CHEMBL264436	1
P29274_CHEMBL251	CHEMBL260547	1
P29274_CHEMBL251	CHEMBL407326	1
P29274_CHEMBL251	CHEMBL259283	1
P29274_CHEMBL251	CHEMBL406483	1
P29274_CHEMBL251	CHEMBL259323	1
P28221_CHEMBL1983	CHEMBL322054	1
Q9H3N8_CHEMBL3759	CHEMBL128088	1
P25929_CHEMBL4777	CHEMBL1080300	1
P29275_CHEMBL255	CHEMBL2113342	1
P35462_CHEMBL234	CHEMBL477207	1
P34995_CHEMBL1811	CHEMBL257998	1
P30542_CHEMBL226	CHEMBL275421	1
P30559_CHEMBL2049	CHEMBL492029	1
P41145_CHEMBL237	CHEMBL19019	1
Q9Y5N1_CHEMBL264	CHEMBL1813065	1
P41143_CHEMBL236	CHEMBL297467	1
P08908_CHEMBL214	CHEMBL64610	1
P21917_CHEMBL219	CHEMBL157222	1
P41145_CHEMBL237	CHEMBL3707089	1
P32247_CHEMBL4080	CHEMBL1088411	1
P28335_CHEMBL225	CHEMBL315223	1
P34998_CHEMBL1800	CHEMBL432496	1
P30550_CHEMBL4959	CHEMBL413196	1
P14416_CHEMBL217	CHEMBL1087818	1
P14416_CHEMBL217	CHEMBL1087872	1
P14416_CHEMBL217	CHEMBL1087745	1
Q9Y5Y4_CHEMBL5071	CHEMBL411953	1
P29275_CHEMBL255	CHEMBL8810	1
P32246_CHEMBL2413	CHEMBL33929	1
P34972_CHEMBL253	CHEMBL411937	1
P34972_CHEMBL253	CHEMBL271565	1
P34972_CHEMBL253	CHEMBL272868	1
P34972_CHEMBL253	CHEMBL270955	1
P30542_CHEMBL226	CHEMBL406788	1
P18089_CHEMBL1942	CHEMBL42	1
P21554_CHEMBL218	CHEMBL1169572	1
P21554_CHEMBL218	CHEMBL1097456	1
P21554_CHEMBL218	CHEMBL1098876	1
P21554_CHEMBL218	CHEMBL1095553	1
P32239_CHEMBL298	CHEMBL58699	1
Q99705_CHEMBL344	CHEMBL214081	1
Q99705_CHEMBL344	CHEMBL229229	1
P28335_CHEMBL225	CHEMBL55958	1
P08908_CHEMBL214	CHEMBL423045	1
P35368_CHEMBL232	CHEMBL123448	1
P35348_CHEMBL229	CHEMBL1209158	1
P21453_CHEMBL4333	CHEMBL1094503	1
Q99500_CHEMBL3892	CHEMBL1098448	1
P25101_CHEMBL252	CHEMBL275559	1
Q99835_CHEMBL5971	CHEMBL1083740	1
O43614_CHEMBL4792	CHEMBL469146	1
O43614_CHEMBL4792	CHEMBL1083658	1
P28223_CHEMBL224	CHEMBL523585	1
Q9Y5N1_CHEMBL264	CHEMBL1173391	1
P0DMS8_CHEMBL256	CHEMBL3856142	1
P28223_CHEMBL224	CHEMBL148280	1
Q8TDS4_CHEMBL3785	CHEMBL1082824	1
P29274_CHEMBL251	CHEMBL409711	1
Q8TDS4_CHEMBL3785	CHEMBL1085150	1
Q8TDS4_CHEMBL3785	CHEMBL1085149	1
P29274_CHEMBL251	CHEMBL398272	1
Q8TDS4_CHEMBL3785	CHEMBL1085401	1
Q8TDS4_CHEMBL3785	CHEMBL1085875	1
Q8TDS4_CHEMBL3785	CHEMBL1086104	1
P29274_CHEMBL251	CHEMBL272679	1
P29274_CHEMBL251	CHEMBL261176	1
P41145_CHEMBL237	CHEMBL4128926	1
P37288_CHEMBL1889	CHEMBL1085301	1
Q9H3N8_CHEMBL3759	CHEMBL223490	1
P41143_CHEMBL236	CHEMBL21361	1
P51677_CHEMBL3473	CHEMBL277930	1
P47898_CHEMBL3426	CHEMBL343755	1
P25101_CHEMBL252	CHEMBL273948	1
P41143_CHEMBL236	CHEMBL226113	1
P28223_CHEMBL224	CHEMBL432713	1
P25101_CHEMBL252	CHEMBL268751	1
P25103_CHEMBL249	CHEMBL341656	1
Q99705_CHEMBL344	CHEMBL388181	1
Q99705_CHEMBL344	CHEMBL217637	1
Q15722_CHEMBL3911	CHEMBL127341	1
P35368_CHEMBL232	CHEMBL61598	1
P41145_CHEMBL237	CHEMBL226114	1
P25101_CHEMBL252	CHEMBL368828	1
P14416_CHEMBL217	CHEMBL1303	1
P35462_CHEMBL234	CHEMBL15146	1
P34998_CHEMBL1800	CHEMBL482950	1
Q9Y5N1_CHEMBL264	CHEMBL1097065	1
P29275_CHEMBL255	CHEMBL183	1
P50406_CHEMBL3371	CHEMBL1173579	1
P30968_CHEMBL1855	CHEMBL453441	1
P18089_CHEMBL1942	CHEMBL226636	1
P08913_CHEMBL1867	CHEMBL390718	1
Q15722_CHEMBL3911	CHEMBL342416	1
P25101_CHEMBL252	CHEMBL67536	1
P33032_CHEMBL4608	CHEMBL441738	1
P14416_CHEMBL217	CHEMBL74805	1
P34972_CHEMBL253	CHEMBL125061	1
P25103_CHEMBL249	CHEMBL139569	1
P35372_CHEMBL233	CHEMBL501238	1
P34998_CHEMBL1800	CHEMBL334935	1
P41146_CHEMBL2014	CHEMBL3349284	1
Q15761_CHEMBL4561	CHEMBL484268	1
P21917_CHEMBL219	CHEMBL292943	1
P35372_CHEMBL233	CHEMBL376355	1
Q9H3N8_CHEMBL3759	CHEMBL498770	1
P35462_CHEMBL234	CHEMBL52135	1
P28223_CHEMBL224	CHEMBL488069	1
P28223_CHEMBL224	CHEMBL475121	1
P28223_CHEMBL224	CHEMBL461631	1
P28223_CHEMBL224	CHEMBL513629	1
P28223_CHEMBL224	CHEMBL462225	1
P14416_CHEMBL217	CHEMBL517407	1
P47900_CHEMBL4315	CHEMBL454910	1
P41595_CHEMBL1833	CHEMBL27173	1
P28221_CHEMBL1983	CHEMBL72062	1
P28221_CHEMBL1983	CHEMBL115352	1
P35462_CHEMBL234	CHEMBL3084522	1
P35462_CHEMBL234	CHEMBL3084517	1
P34972_CHEMBL253	CHEMBL567594	1
P51681_CHEMBL274	CHEMBL104867	1
P25101_CHEMBL252	CHEMBL163638	1
P30411_CHEMBL3157	CHEMBL287018	1
P28223_CHEMBL224	CHEMBL316068	1
P25103_CHEMBL249	CHEMBL285422	1
P30968_CHEMBL1855	CHEMBL521674	1
P30968_CHEMBL1855	CHEMBL522202	1
P30968_CHEMBL1855	CHEMBL495174	1
P0DMS8_CHEMBL256	CHEMBL526122	1
P0DMS8_CHEMBL256	CHEMBL120714	1
P35462_CHEMBL234	CHEMBL563563	1
P14416_CHEMBL217	CHEMBL556496	1
P35462_CHEMBL234	CHEMBL567919	1
P47871_CHEMBL1985	CHEMBL293907	1
P41143_CHEMBL236	CHEMBL291357	1
P41595_CHEMBL1833	CHEMBL358810	1
P49286_CHEMBL1946	CHEMBL124782	1
P34998_CHEMBL1800	CHEMBL169539	1
P47211_CHEMBL4894	CHEMBL526500	1
P49682_CHEMBL4441	CHEMBL257663	1
P34998_CHEMBL1800	CHEMBL166431	1
P0DMS8_CHEMBL256	CHEMBL285819	1
P48039_CHEMBL1945	CHEMBL504585	1
P28335_CHEMBL225	CHEMBL404969	1
Q9Y5N1_CHEMBL264	CHEMBL159519	1
P24530_CHEMBL1785	CHEMBL123654	1
P34998_CHEMBL1800	CHEMBL354579	1
P34998_CHEMBL1800	CHEMBL169418	1
P32239_CHEMBL298	CHEMBL329305	1
P35368_CHEMBL232	CHEMBL356571	1
P35372_CHEMBL233	CHEMBL48241	1
P25103_CHEMBL249	CHEMBL102811	1
P35462_CHEMBL234	CHEMBL129022	1
P21554_CHEMBL218	CHEMBL336670	1
P35372_CHEMBL233	CHEMBL80823	1
P35348_CHEMBL229	CHEMBL138109	1
P35372_CHEMBL233	CHEMBL348023	1
P21917_CHEMBL219	CHEMBL319816	1
P34998_CHEMBL1800	CHEMBL167717	1
P21452_CHEMBL2327	CHEMBL316943	1
P29275_CHEMBL255	CHEMBL596346	1
P51681_CHEMBL274	CHEMBL367383	1
P35462_CHEMBL234	CHEMBL569746	1
P51677_CHEMBL3473	CHEMBL481790	1
P41143_CHEMBL236	CHEMBL4542825	1
P35462_CHEMBL234	CHEMBL71894	1
P30968_CHEMBL1855	CHEMBL474992	1
P21917_CHEMBL219	CHEMBL286725	1
P08908_CHEMBL214	CHEMBL489195	1
Q15761_CHEMBL4561	CHEMBL490937	1
P20309_CHEMBL245	CHEMBL68609	1
P41145_CHEMBL237	CHEMBL365216	1
P34972_CHEMBL253	CHEMBL579194	1
P34972_CHEMBL253	CHEMBL568468	1
P34972_CHEMBL253	CHEMBL577487	1
Q9H244_CHEMBL2001	CHEMBL568774	1
P34972_CHEMBL253	CHEMBL469006	1
P21554_CHEMBL218	CHEMBL257713	1
P21554_CHEMBL218	CHEMBL271500	1
P30411_CHEMBL3157	CHEMBL281951	1
P21554_CHEMBL218	CHEMBL407462	1
P25105_CHEMBL250	CHEMBL52297	1
Q15761_CHEMBL4561	CHEMBL402557	1
P32238_CHEMBL1901	CHEMBL566360	1
P32238_CHEMBL1901	CHEMBL571206	1
P28223_CHEMBL224	CHEMBL85155	1
Q99500_CHEMBL3892	CHEMBL119873	1
P35462_CHEMBL234	CHEMBL130101	1
Q9UKP6_CHEMBL3764	CHEMBL567759	1
P41145_CHEMBL237	CHEMBL70	1
Q9UKP6_CHEMBL3764	CHEMBL578206	1
Q9UKP6_CHEMBL3764	CHEMBL566894	1
P37288_CHEMBL1889	CHEMBL249741	1
P51681_CHEMBL274	CHEMBL138282	1
Q9Y5N1_CHEMBL264	CHEMBL212705	1
Q15761_CHEMBL4561	CHEMBL607192	1
P35368_CHEMBL232	CHEMBL313990	1
P18825_CHEMBL1916	CHEMBL114166	1
P29275_CHEMBL255	CHEMBL594963	1
P21917_CHEMBL219	CHEMBL2308105	1
P25100_CHEMBL223	CHEMBL597	1
Q9Y5N1_CHEMBL264	CHEMBL1172074	1
P25103_CHEMBL249	CHEMBL32309	1
P35462_CHEMBL234	CHEMBL379177	1
P28223_CHEMBL224	CHEMBL207386	1
P28223_CHEMBL224	CHEMBL210413	1
P21917_CHEMBL219	CHEMBL351612	1
Q99705_CHEMBL344	CHEMBL373235	1
Q99705_CHEMBL344	CHEMBL194531	1
P50406_CHEMBL3371	CHEMBL194904	1
P50406_CHEMBL3371	CHEMBL380556	1
P47871_CHEMBL1985	CHEMBL523847	1
P47871_CHEMBL1985	CHEMBL471580	1
P30542_CHEMBL226	CHEMBL232096	1
P30542_CHEMBL226	CHEMBL232313	1
P35462_CHEMBL234	CHEMBL99913	1
P28223_CHEMBL224	CHEMBL46566	1
P25103_CHEMBL249	CHEMBL347891	1
P51681_CHEMBL274	CHEMBL392659	1
P25103_CHEMBL249	CHEMBL322885	1
P25103_CHEMBL249	CHEMBL162288	1
P0DMS8_CHEMBL256	CHEMBL387592	1
P21917_CHEMBL219	CHEMBL28063	1
P25101_CHEMBL252	CHEMBL65833	1
P28223_CHEMBL224	CHEMBL73307	1
P41145_CHEMBL237	CHEMBL324297	1
Q99705_CHEMBL344	CHEMBL483673	1
P21917_CHEMBL219	CHEMBL328283	1
P28221_CHEMBL1983	CHEMBL458200	1
P35372_CHEMBL233	CHEMBL252172	1
P34969_CHEMBL3155	CHEMBL13049	1
P25100_CHEMBL223	CHEMBL145587	1
P30411_CHEMBL3157	CHEMBL551759	1
P30411_CHEMBL3157	CHEMBL562296	1
P30411_CHEMBL3157	CHEMBL559436	1
P30411_CHEMBL3157	CHEMBL551758	1
P21452_CHEMBL2327	CHEMBL236659	1
P30411_CHEMBL3157	CHEMBL563068	1
P32245_CHEMBL259	CHEMBL236872	1
P32245_CHEMBL259	CHEMBL236731	1
P51681_CHEMBL274	CHEMBL318406	1
P51681_CHEMBL274	CHEMBL137038	1
P35372_CHEMBL233	CHEMBL512414	1
P51681_CHEMBL274	CHEMBL511154	1
P51681_CHEMBL274	CHEMBL475777	1
P35462_CHEMBL234	CHEMBL77411	1
Q15761_CHEMBL4561	CHEMBL522793	1
Q15761_CHEMBL4561	CHEMBL521947	1
Q15761_CHEMBL4561	CHEMBL491894	1
Q15761_CHEMBL4561	CHEMBL489732	1
P34972_CHEMBL253	CHEMBL231935	1
P28221_CHEMBL1983	CHEMBL70409	1
P28221_CHEMBL1983	CHEMBL2113350	1
P21917_CHEMBL219	CHEMBL329228	1
Q9Y5N1_CHEMBL264	CHEMBL1788227	1
P28223_CHEMBL224	CHEMBL1214810	1
P34995_CHEMBL1811	CHEMBL467114	1
P28223_CHEMBL224	CHEMBL1215019	1
P28223_CHEMBL224	CHEMBL1215661	1
P28223_CHEMBL224	CHEMBL1214731	1
P28223_CHEMBL224	CHEMBL1214948	1
P28223_CHEMBL224	CHEMBL1214950	1
P29275_CHEMBL255	CHEMBL2112067	1
P35348_CHEMBL229	CHEMBL76643	1
P28221_CHEMBL1983	CHEMBL72178	1
P28221_CHEMBL1983	CHEMBL72107	1
P29274_CHEMBL251	CHEMBL3934661	1
P29274_CHEMBL251	CHEMBL184061	1
P29275_CHEMBL255	CHEMBL32581	1
Q9UKP6_CHEMBL3764	CHEMBL522770	1
P35462_CHEMBL234	CHEMBL310401	1
P41143_CHEMBL236	CHEMBL562898	1
Q13258_CHEMBL4427	CHEMBL119550	1
Q9Y5Y4_CHEMBL5071	CHEMBL564845	1
Q9Y5Y4_CHEMBL5071	CHEMBL563664	1
P30556_CHEMBL227	CHEMBL191	1
P21452_CHEMBL2327	CHEMBL149326	1
P41146_CHEMBL2014	CHEMBL3084527	1
P08172_CHEMBL211	CHEMBL551525	1
P08172_CHEMBL211	CHEMBL562642	1
P20309_CHEMBL245	CHEMBL561870	1
P28221_CHEMBL1983	CHEMBL344127	1
P21554_CHEMBL218	CHEMBL246063	1
P34972_CHEMBL253	CHEMBL396153	1
P34972_CHEMBL253	CHEMBL248137	1
P41143_CHEMBL236	CHEMBL279638	1
P41143_CHEMBL236	CHEMBL233368	1
Q16602_CHEMBL3798	CHEMBL236593	1
P35462_CHEMBL234	CHEMBL310680	1
P28222_CHEMBL1898	CHEMBL106807	1
P21918_CHEMBL1850	CHEMBL212912	1
P41143_CHEMBL236	CHEMBL56246	1
P14416_CHEMBL217	CHEMBL156164	1
P41143_CHEMBL236	CHEMBL126366	1
P21452_CHEMBL2327	CHEMBL2111522	1
P28221_CHEMBL1983	CHEMBL334259	1
P25103_CHEMBL249	CHEMBL313863	1
P35462_CHEMBL234	CHEMBL141510	1
P25103_CHEMBL249	CHEMBL378984	1
P28221_CHEMBL1983	CHEMBL120480	1
P29275_CHEMBL255	CHEMBL550638	1
Q9Y5Y4_CHEMBL5071	CHEMBL386348	1
P08908_CHEMBL214	CHEMBL143510	1
P28335_CHEMBL225	CHEMBL82714	1
Q9Y271_CHEMBL1798	CHEMBL22776	1
P25101_CHEMBL252	CHEMBL353320	1
P25101_CHEMBL252	CHEMBL177546	1
Q9Y5N1_CHEMBL264	CHEMBL584350	1
Q9Y5N1_CHEMBL264	CHEMBL575685	1
Q9Y5N1_CHEMBL264	CHEMBL575693	1
P21917_CHEMBL219	CHEMBL68191	1
P41145_CHEMBL237	CHEMBL226167	1
P30559_CHEMBL2049	CHEMBL30315	1
P28223_CHEMBL224	CHEMBL496687	1
Q99705_CHEMBL344	CHEMBL564501	1
Q99705_CHEMBL344	CHEMBL550410	1
P08908_CHEMBL214	CHEMBL310063	1
Q9Y5N1_CHEMBL264	CHEMBL281640	1
P25101_CHEMBL252	CHEMBL10781	1
P35462_CHEMBL234	CHEMBL443006	1
P08908_CHEMBL214	CHEMBL80777	1
Q13258_CHEMBL4427	CHEMBL312697	1
P21731_CHEMBL2069	CHEMBL48597	1
P30518_CHEMBL1790	CHEMBL343935	1
Q15761_CHEMBL4561	CHEMBL77769	1
P21917_CHEMBL219	CHEMBL147731	1
P14416_CHEMBL217	CHEMBL88289	1
Q15761_CHEMBL4561	CHEMBL164873	1
P29275_CHEMBL255	CHEMBL32229	1
P32745_CHEMBL2028	CHEMBL385409	1
P30968_CHEMBL1855	CHEMBL22055	1
Q14832_CHEMBL2888	CHEMBL8759	1
Q14832_CHEMBL2888	CHEMBL218710	1
P18089_CHEMBL1942	CHEMBL476569	1
P18089_CHEMBL1942	CHEMBL491420	1
P50052_CHEMBL4607	CHEMBL288705	1
P08908_CHEMBL214	CHEMBL14349	1
P28335_CHEMBL225	CHEMBL216280	1
Q99705_CHEMBL344	CHEMBL216820	1
P41143_CHEMBL236	CHEMBL1202432	1
P49286_CHEMBL1946	CHEMBL517502	1
P35462_CHEMBL234	CHEMBL126313	1
Q99705_CHEMBL344	CHEMBL214585	1
Q99705_CHEMBL344	CHEMBL189602	1
Q99705_CHEMBL344	CHEMBL214984	1
P28223_CHEMBL224	CHEMBL244562	1
Q9H3N8_CHEMBL3759	CHEMBL3236556	1
P41595_CHEMBL1833	CHEMBL147656	1
P30542_CHEMBL226	CHEMBL16416	1
P34969_CHEMBL3155	CHEMBL78218	1
P34969_CHEMBL3155	CHEMBL9347	1
P11229_CHEMBL216	CHEMBL148450	1
P28221_CHEMBL1983	CHEMBL349893	1
P21554_CHEMBL218	CHEMBL574172	1
P35462_CHEMBL234	CHEMBL231158	1
P48039_CHEMBL1945	CHEMBL18845	1
P21917_CHEMBL219	CHEMBL127752	1
P35462_CHEMBL234	CHEMBL277631	1
Q9HC97_CHEMBL1293267	CHEMBL3347474	1
P28222_CHEMBL1898	CHEMBL97333	1
Q92847_CHEMBL4616	CHEMBL3939993	1
Q92847_CHEMBL4616	CHEMBL3967783	1
P30556_CHEMBL227	CHEMBL73369	1
P25025_CHEMBL2434	CHEMBL402728	1
P25025_CHEMBL2434	CHEMBL272705	1
P34998_CHEMBL1800	CHEMBL354940	1
P41143_CHEMBL236	CHEMBL412050	1
P41145_CHEMBL237	CHEMBL271797	1
P21452_CHEMBL2327	CHEMBL334721	1
P32239_CHEMBL298	CHEMBL227333	1
P32239_CHEMBL298	CHEMBL387948	1
P35408_CHEMBL1836	CHEMBL256873	1
P32239_CHEMBL298	CHEMBL388068	1
P35408_CHEMBL1836	CHEMBL403630	1
P32239_CHEMBL298	CHEMBL389019	1
P32239_CHEMBL298	CHEMBL374388	1
